"","day","interval","date","steps"
"7869","Sun",740,2012-10-28,0
"7870","Sun",745,2012-10-28,0
"7871","Sun",750,2012-10-28,9
"7872","Sun",755,2012-10-28,109
"7873","Sun",800,2012-10-28,208
"7874","Sun",805,2012-10-28,203
"7875","Sun",810,2012-10-28,472
"7876","Sun",815,2012-10-28,533
"7877","Sun",820,2012-10-28,380
"7878","Sun",825,2012-10-28,156
"7879","Sun",830,2012-10-28,475
"7880","Sun",835,2012-10-28,489
"7881","Sun",840,2012-10-28,406
"7882","Sun",845,2012-10-28,513
"7883","Sun",850,2012-10-28,522
"7884","Sun",855,2012-10-28,92
"7885","Sun",900,2012-10-28,23
"7886","Sun",905,2012-10-28,67
"7887","Sun",910,2012-10-28,148
"7888","Sun",915,2012-10-28,0
"7889","Sun",920,2012-10-28,0
"7890","Sun",925,2012-10-28,0
"7891","Sun",930,2012-10-28,0
"7892","Sun",935,2012-10-28,0
"7893","Sun",940,2012-10-28,0
"7894","Sun",945,2012-10-28,0
"7895","Sun",950,2012-10-28,46
"7896","Sun",955,2012-10-28,0
"7897","Sun",1000,2012-10-28,0
"7898","Sun",1005,2012-10-28,0
"7899","Sun",1010,2012-10-28,0
"7900","Sun",1015,2012-10-28,0
"7901","Sun",1020,2012-10-28,0
"7902","Sun",1025,2012-10-28,0
"7903","Sun",1030,2012-10-28,0
"7904","Sun",1035,2012-10-28,0
"7905","Sun",1040,2012-10-28,0
"7906","Sun",1045,2012-10-28,0
"7907","Sun",1050,2012-10-28,0
"7908","Sun",1055,2012-10-28,0
"7909","Sun",1100,2012-10-28,0
"7910","Sun",1105,2012-10-28,5
"7911","Sun",1110,2012-10-28,100
"7912","Sun",1115,2012-10-28,149
"7913","Sun",1120,2012-10-28,0
"7914","Sun",1125,2012-10-28,0
"7915","Sun",1130,2012-10-28,0
"7916","Sun",1135,2012-10-28,86
"7917","Sun",1140,2012-10-28,48
"7918","Sun",1145,2012-10-28,89
"7919","Sun",1150,2012-10-28,79
"7920","Sun",1155,2012-10-28,51
"7921","Sun",1200,2012-10-28,57
"7922","Sun",1205,2012-10-28,96
"7923","Sun",1210,2012-10-28,20
"7924","Sun",1215,2012-10-28,144
"7925","Sun",1220,2012-10-28,128
"7926","Sun",1225,2012-10-28,22
"7927","Sun",1230,2012-10-28,0
"7928","Sun",1235,2012-10-28,60
"7929","Sun",1240,2012-10-28,0
"7930","Sun",1245,2012-10-28,52
"7931","Sun",1250,2012-10-28,32
"7932","Sun",1255,2012-10-28,58
"7933","Sun",1300,2012-10-28,56
"7934","Sun",1305,2012-10-28,65
"7935","Sun",1310,2012-10-28,55
"7936","Sun",1315,2012-10-28,48
"7937","Sun",1320,2012-10-28,50
"7938","Sun",1325,2012-10-28,137
"7939","Sun",1330,2012-10-28,0
"7940","Sun",1335,2012-10-28,0
"7941","Sun",1340,2012-10-28,204
"7942","Sun",1345,2012-10-28,289
"7943","Sun",1350,2012-10-28,115
"7944","Sun",1355,2012-10-28,174
"7945","Sun",1400,2012-10-28,0
"7946","Sun",1405,2012-10-28,208
"7947","Sun",1410,2012-10-28,100
"7948","Sun",1415,2012-10-28,148
"7949","Sun",1420,2012-10-28,0
"7950","Sun",1425,2012-10-28,46
"7951","Sun",1430,2012-10-28,23
"7952","Sun",1435,2012-10-28,154
"7953","Sun",1440,2012-10-28,55
"7954","Sun",1445,2012-10-28,0
"7955","Sun",1450,2012-10-28,22
"7956","Sun",1455,2012-10-28,0
"7957","Sun",1500,2012-10-28,0
"7958","Sun",1505,2012-10-28,0
"7959","Sun",1510,2012-10-28,0
"7960","Sun",1515,2012-10-28,0
"7961","Sun",1520,2012-10-28,0
"7962","Sun",1525,2012-10-28,0
"7963","Sun",1530,2012-10-28,0
"7964","Sun",1535,2012-10-28,0
"7965","Sun",1540,2012-10-28,0
"7966","Sun",1545,2012-10-28,0
"7967","Sun",1550,2012-10-28,0
"7968","Sun",1555,2012-10-28,0
"7969","Sun",1600,2012-10-28,0
"7970","Sun",1605,2012-10-28,0
"7971","Sun",1610,2012-10-28,0
"7972","Sun",1615,2012-10-28,0
"7973","Sun",1620,2012-10-28,0
"7974","Sun",1625,2012-10-28,0
"7975","Sun",1630,2012-10-28,0
"7976","Sun",1635,2012-10-28,0
"7977","Sun",1640,2012-10-28,0
"7978","Sun",1645,2012-10-28,0
"7979","Sun",1650,2012-10-28,0
"7980","Sun",1655,2012-10-28,0
"7981","Sun",1700,2012-10-28,0
"7982","Sun",1705,2012-10-28,62
"7983","Sun",1710,2012-10-28,0
"7984","Sun",1715,2012-10-28,39
"7985","Sun",1720,2012-10-28,79
"7986","Sun",1725,2012-10-28,71
"7987","Sun",1730,2012-10-28,501
"7988","Sun",1735,2012-10-28,158
"7989","Sun",1740,2012-10-28,50
"7990","Sun",1745,2012-10-28,24
"7991","Sun",1750,2012-10-28,0
"7992","Sun",1755,2012-10-28,0
"7993","Sun",1800,2012-10-28,69
"7994","Sun",1805,2012-10-28,47
"7995","Sun",1810,2012-10-28,53
"7996","Sun",1815,2012-10-28,0
"7997","Sun",1820,2012-10-28,36
"7998","Sun",1825,2012-10-28,67
"7999","Sun",1830,2012-10-28,60
"8000","Sun",1835,2012-10-28,5
"8001","Sun",1840,2012-10-28,0
"8002","Sun",1845,2012-10-28,76
"8003","Sun",1850,2012-10-28,8
"8004","Sun",1855,2012-10-28,91
"8005","Sun",1900,2012-10-28,21
"8006","Sun",1905,2012-10-28,24
"8007","Sun",1910,2012-10-28,35
"8008","Sun",1915,2012-10-28,135
"8009","Sun",1920,2012-10-28,166
"8010","Sun",1925,2012-10-28,0
"8011","Sun",1930,2012-10-28,32
"8012","Sun",1935,2012-10-28,171
"8013","Sun",1940,2012-10-28,10
"8014","Sun",1945,2012-10-28,17
"8015","Sun",1950,2012-10-28,21
"8016","Sun",1955,2012-10-28,31
"8017","Sun",2000,2012-10-28,25
"8018","Sun",2005,2012-10-28,38
"8019","Sun",2010,2012-10-28,22
"8020","Sun",2015,2012-10-28,30
"8021","Sun",2020,2012-10-28,17
"8022","Sun",2025,2012-10-28,0
"8023","Sun",2030,2012-10-28,75
"8024","Sun",2035,2012-10-28,44
"8025","Sun",2040,2012-10-28,138
"8026","Sun",2045,2012-10-28,81
"8027","Sun",2050,2012-10-28,27
"8028","Sun",2055,2012-10-28,0
"8029","Sun",2100,2012-10-28,0
"8030","Sun",2105,2012-10-28,5
"8031","Sun",2110,2012-10-28,2
"8032","Sun",2115,2012-10-28,172
"8033","Sun",2120,2012-10-28,16
"8034","Sun",2125,2012-10-28,18
"8035","Sun",2130,2012-10-28,148
"8036","Sun",2135,2012-10-28,101
"8037","Sun",2140,2012-10-28,0
"8038","Sun",2145,2012-10-28,57
"8039","Sun",2150,2012-10-28,0
"8040","Sun",2155,2012-10-28,0
"8041","Sun",2200,2012-10-28,0
"8042","Sun",2205,2012-10-28,0
"8043","Sun",2210,2012-10-28,0
"8044","Sun",2215,2012-10-28,0
"8045","Sun",2220,2012-10-28,0
"8046","Sun",2225,2012-10-28,0
"8047","Sun",2230,2012-10-28,0
"8048","Sun",2235,2012-10-28,0
"8049","Sun",2240,2012-10-28,17
"8050","Sun",2245,2012-10-28,0
"8051","Sun",2250,2012-10-28,9
"8052","Sun",2255,2012-10-28,181
"8053","Sun",2300,2012-10-28,0
"8054","Sun",2305,2012-10-28,0
"8055","Sun",2310,2012-10-28,0
"8056","Sun",2315,2012-10-28,0
"8057","Sun",2320,2012-10-28,0
"8058","Sun",2325,2012-10-28,0
"8059","Sun",2330,2012-10-28,0
"8060","Sun",2335,2012-10-28,0
"8061","Sun",2340,2012-10-28,0
"8062","Sun",2345,2012-10-28,0
"8063","Sun",2350,2012-10-28,0
"8064","Sun",2355,2012-10-28,0
"8065","Mon",0,2012-10-29,0
"8066","Mon",5,2012-10-29,0
"8067","Mon",10,2012-10-29,0
"8068","Mon",15,2012-10-29,0
"8069","Mon",20,2012-10-29,0
"8070","Mon",25,2012-10-29,0
"8071","Mon",30,2012-10-29,0
"8072","Mon",35,2012-10-29,0
"8073","Mon",40,2012-10-29,0
"8074","Mon",45,2012-10-29,0
"8075","Mon",50,2012-10-29,0
"8076","Mon",55,2012-10-29,0
"8077","Mon",100,2012-10-29,0
"8078","Mon",105,2012-10-29,0
"8079","Mon",110,2012-10-29,0
"8080","Mon",115,2012-10-29,0
"8081","Mon",120,2012-10-29,0
"8082","Mon",125,2012-10-29,0
"8083","Mon",130,2012-10-29,0
"8084","Mon",135,2012-10-29,0
"8085","Mon",140,2012-10-29,0
"8086","Mon",145,2012-10-29,0
"8087","Mon",150,2012-10-29,0
"8088","Mon",155,2012-10-29,0
"8089","Mon",200,2012-10-29,0
"8090","Mon",205,2012-10-29,0
"8091","Mon",210,2012-10-29,0
"8092","Mon",215,2012-10-29,0
"8093","Mon",220,2012-10-29,0
"8094","Mon",225,2012-10-29,0
"8095","Mon",230,2012-10-29,0
"8096","Mon",235,2012-10-29,0
"8097","Mon",240,2012-10-29,0
"8098","Mon",245,2012-10-29,0
"8099","Mon",250,2012-10-29,0
"8100","Mon",255,2012-10-29,0
"8101","Mon",300,2012-10-29,0
"8102","Mon",305,2012-10-29,0
"8103","Mon",310,2012-10-29,0
"8104","Mon",315,2012-10-29,0
"8105","Mon",320,2012-10-29,0
"8106","Mon",325,2012-10-29,0
"8107","Mon",330,2012-10-29,0
"8108","Mon",335,2012-10-29,0
"8109","Mon",340,2012-10-29,0
"8110","Mon",345,2012-10-29,0
"8111","Mon",350,2012-10-29,0
"8112","Mon",355,2012-10-29,0
"8113","Mon",400,2012-10-29,0
"8114","Mon",405,2012-10-29,0
"8115","Mon",410,2012-10-29,0
"8116","Mon",415,2012-10-29,0
"8117","Mon",420,2012-10-29,0
"8118","Mon",425,2012-10-29,0
"8119","Mon",430,2012-10-29,0
"8120","Mon",435,2012-10-29,0
"8121","Mon",440,2012-10-29,0
"8122","Mon",445,2012-10-29,0
"8123","Mon",450,2012-10-29,0
"8124","Mon",455,2012-10-29,0
"8125","Mon",500,2012-10-29,0
"8126","Mon",505,2012-10-29,0
"8127","Mon",510,2012-10-29,0
"8128","Mon",515,2012-10-29,0
"8129","Mon",520,2012-10-29,0
"8130","Mon",525,2012-10-29,0
"8131","Mon",530,2012-10-29,0
"8132","Mon",535,2012-10-29,0
"8133","Mon",540,2012-10-29,0
"8134","Mon",545,2012-10-29,0
"8135","Mon",550,2012-10-29,0
"8136","Mon",555,2012-10-29,0
"8137","Mon",600,2012-10-29,0
"8138","Mon",605,2012-10-29,0
"8139","Mon",610,2012-10-29,0
"8140","Mon",615,2012-10-29,0
"8141","Mon",620,2012-10-29,0
"8142","Mon",625,2012-10-29,0
"8143","Mon",630,2012-10-29,0
"8144","Mon",635,2012-10-29,0
"8145","Mon",640,2012-10-29,0
"8146","Mon",645,2012-10-29,0
"8147","Mon",650,2012-10-29,0
"8148","Mon",655,2012-10-29,0
"8149","Mon",700,2012-10-29,0
"8150","Mon",705,2012-10-29,13
"8151","Mon",710,2012-10-29,14
"8152","Mon",715,2012-10-29,51
"8153","Mon",720,2012-10-29,0
"8154","Mon",725,2012-10-29,0
"8155","Mon",730,2012-10-29,76
"8156","Mon",735,2012-10-29,167
"8157","Mon",740,2012-10-29,401
"8158","Mon",745,2012-10-29,397
"8159","Mon",750,2012-10-29,35
"8160","Mon",755,2012-10-29,36
"8161","Mon",800,2012-10-29,12
"8162","Mon",805,2012-10-29,16
"8163","Mon",810,2012-10-29,32
"8164","Mon",815,2012-10-29,23
"8165","Mon",820,2012-10-29,67
"8166","Mon",825,2012-10-29,0
"8167","Mon",830,2012-10-29,40
"8168","Mon",835,2012-10-29,56
"8169","Mon",840,2012-10-29,64
"8170","Mon",845,2012-10-29,117
"8171","Mon",850,2012-10-29,0
"8172","Mon",855,2012-10-29,0
"8173","Mon",900,2012-10-29,4
"8174","Mon",905,2012-10-29,0
"8175","Mon",910,2012-10-29,0
"8176","Mon",915,2012-10-29,0
"8177","Mon",920,2012-10-29,0
"8178","Mon",925,2012-10-29,0
"8179","Mon",930,2012-10-29,0
"8180","Mon",935,2012-10-29,0
"8181","Mon",940,2012-10-29,0
"8182","Mon",945,2012-10-29,0
"8183","Mon",950,2012-10-29,0
"8184","Mon",955,2012-10-29,129
"8185","Mon",1000,2012-10-29,104
"8186","Mon",1005,2012-10-29,0
"8187","Mon",1010,2012-10-29,0
"8188","Mon",1015,2012-10-29,0
"8189","Mon",1020,2012-10-29,0
"8190","Mon",1025,2012-10-29,0
"8191","Mon",1030,2012-10-29,0
"8192","Mon",1035,2012-10-29,0
"8193","Mon",1040,2012-10-29,0
"8194","Mon",1045,2012-10-29,0
"8195","Mon",1050,2012-10-29,0
"8196","Mon",1055,2012-10-29,0
"8197","Mon",1100,2012-10-29,0
"8198","Mon",1105,2012-10-29,0
"8199","Mon",1110,2012-10-29,7
"8200","Mon",1115,2012-10-29,0
"8201","Mon",1120,2012-10-29,0
"8202","Mon",1125,2012-10-29,0
"8203","Mon",1130,2012-10-29,0
"8204","Mon",1135,2012-10-29,0
"8205","Mon",1140,2012-10-29,0
"8206","Mon",1145,2012-10-29,13
"8207","Mon",1150,2012-10-29,20
"8208","Mon",1155,2012-10-29,0
"8209","Mon",1200,2012-10-29,0
"8210","Mon",1205,2012-10-29,0
"8211","Mon",1210,2012-10-29,0
"8212","Mon",1215,2012-10-29,59
"8213","Mon",1220,2012-10-29,0
"8214","Mon",1225,2012-10-29,0
"8215","Mon",1230,2012-10-29,0
"8216","Mon",1235,2012-10-29,0
"8217","Mon",1240,2012-10-29,0
"8218","Mon",1245,2012-10-29,13
"8219","Mon",1250,2012-10-29,0
"8220","Mon",1255,2012-10-29,0
"8221","Mon",1300,2012-10-29,0
"8222","Mon",1305,2012-10-29,0
"8223","Mon",1310,2012-10-29,0
"8224","Mon",1315,2012-10-29,0
"8225","Mon",1320,2012-10-29,25
"8226","Mon",1325,2012-10-29,0
"8227","Mon",1330,2012-10-29,0
"8228","Mon",1335,2012-10-29,0
"8229","Mon",1340,2012-10-29,0
"8230","Mon",1345,2012-10-29,0
"8231","Mon",1350,2012-10-29,0
"8232","Mon",1355,2012-10-29,0
"8233","Mon",1400,2012-10-29,104
"8234","Mon",1405,2012-10-29,59
"8235","Mon",1410,2012-10-29,0
"8236","Mon",1415,2012-10-29,0
"8237","Mon",1420,2012-10-29,0
"8238","Mon",1425,2012-10-29,0
"8239","Mon",1430,2012-10-29,0
"8240","Mon",1435,2012-10-29,20
"8241","Mon",1440,2012-10-29,0
"8242","Mon",1445,2012-10-29,0
"8243","Mon",1450,2012-10-29,0
"8244","Mon",1455,2012-10-29,0
"8245","Mon",1500,2012-10-29,0
"8246","Mon",1505,2012-10-29,0
"8247","Mon",1510,2012-10-29,0
"8248","Mon",1515,2012-10-29,0
"8249","Mon",1520,2012-10-29,0
"8250","Mon",1525,2012-10-29,0
"8251","Mon",1530,2012-10-29,0
"8252","Mon",1535,2012-10-29,56
"8253","Mon",1540,2012-10-29,0
"8254","Mon",1545,2012-10-29,0
"8255","Mon",1550,2012-10-29,0
"8256","Mon",1555,2012-10-29,0
"8257","Mon",1600,2012-10-29,0
"8258","Mon",1605,2012-10-29,0
"8259","Mon",1610,2012-10-29,0
"8260","Mon",1615,2012-10-29,0
"8261","Mon",1620,2012-10-29,0
"8262","Mon",1625,2012-10-29,44
"8263","Mon",1630,2012-10-29,0
"8264","Mon",1635,2012-10-29,0
"8265","Mon",1640,2012-10-29,0
"8266","Mon",1645,2012-10-29,0
"8267","Mon",1650,2012-10-29,0
"8268","Mon",1655,2012-10-29,0
"8269","Mon",1700,2012-10-29,0
"8270","Mon",1705,2012-10-29,0
"8271","Mon",1710,2012-10-29,0
"8272","Mon",1715,2012-10-29,7
"8273","Mon",1720,2012-10-29,49
"8274","Mon",1725,2012-10-29,53
"8275","Mon",1730,2012-10-29,20
"8276","Mon",1735,2012-10-29,113
"8277","Mon",1740,2012-10-29,13
"8278","Mon",1745,2012-10-29,79
"8279","Mon",1750,2012-10-29,128
"8280","Mon",1755,2012-10-29,108
"8281","Mon",1800,2012-10-29,62
"8282","Mon",1805,2012-10-29,8
"8283","Mon",1810,2012-10-29,39
"8284","Mon",1815,2012-10-29,60
"8285","Mon",1820,2012-10-29,75
"8286","Mon",1825,2012-10-29,174
"8287","Mon",1830,2012-10-29,60
"8288","Mon",1835,2012-10-29,59
"8289","Mon",1840,2012-10-29,82
"8290","Mon",1845,2012-10-29,37
"8291","Mon",1850,2012-10-29,0
"8292","Mon",1855,2012-10-29,0
"8293","Mon",1900,2012-10-29,0
"8294","Mon",1905,2012-10-29,78
"8295","Mon",1910,2012-10-29,0
"8296","Mon",1915,2012-10-29,0
"8297","Mon",1920,2012-10-29,0
"8298","Mon",1925,2012-10-29,0
"8299","Mon",1930,2012-10-29,0
"8300","Mon",1935,2012-10-29,0
"8301","Mon",1940,2012-10-29,0
"8302","Mon",1945,2012-10-29,0
"8303","Mon",1950,2012-10-29,0
"8304","Mon",1955,2012-10-29,0
"8305","Mon",2000,2012-10-29,0
"8306","Mon",2005,2012-10-29,0
"8307","Mon",2010,2012-10-29,0
"8308","Mon",2015,2012-10-29,0
"8309","Mon",2020,2012-10-29,0
"8310","Mon",2025,2012-10-29,0
"8311","Mon",2030,2012-10-29,0
"8312","Mon",2035,2012-10-29,0
"8313","Mon",2040,2012-10-29,59
"8314","Mon",2045,2012-10-29,194
"8315","Mon",2050,2012-10-29,591
"8316","Mon",2055,2012-10-29,349
"8317","Mon",2100,2012-10-29,44
"8318","Mon",2105,2012-10-29,0
"8319","Mon",2110,2012-10-29,64
"8320","Mon",2115,2012-10-29,32
"8321","Mon",2120,2012-10-29,45
"8322","Mon",2125,2012-10-29,18
"8323","Mon",2130,2012-10-29,0
"8324","Mon",2135,2012-10-29,0
"8325","Mon",2140,2012-10-29,0
"8326","Mon",2145,2012-10-29,0
"8327","Mon",2150,2012-10-29,0
"8328","Mon",2155,2012-10-29,44
"8329","Mon",2200,2012-10-29,0
"8330","Mon",2205,2012-10-29,0
"8331","Mon",2210,2012-10-29,0
"8332","Mon",2215,2012-10-29,0
"8333","Mon",2220,2012-10-29,0
"8334","Mon",2225,2012-10-29,0
"8335","Mon",2230,2012-10-29,0
"8336","Mon",2235,2012-10-29,0
"8337","Mon",2240,2012-10-29,0
"8338","Mon",2245,2012-10-29,0
"8339","Mon",2250,2012-10-29,0
"8340","Mon",2255,2012-10-29,0
"8341","Mon",2300,2012-10-29,0
"8342","Mon",2305,2012-10-29,0
"8343","Mon",2310,2012-10-29,0
"8344","Mon",2315,2012-10-29,0
"8345","Mon",2320,2012-10-29,0
"8346","Mon",2325,2012-10-29,0
"8347","Mon",2330,2012-10-29,0
"8348","Mon",2335,2012-10-29,0
"8349","Mon",2340,2012-10-29,0
"8350","Mon",2345,2012-10-29,0
"8351","Mon",2350,2012-10-29,0
"8352","Mon",2355,2012-10-29,0
"8353","Tue",0,2012-10-30,0
"8354","Tue",5,2012-10-30,0
"8355","Tue",10,2012-10-30,0
"8356","Tue",15,2012-10-30,0
"8357","Tue",20,2012-10-30,0
"8358","Tue",25,2012-10-30,0
"8359","Tue",30,2012-10-30,0
"8360","Tue",35,2012-10-30,0
"8361","Tue",40,2012-10-30,0
"8362","Tue",45,2012-10-30,0
"8363","Tue",50,2012-10-30,0
"8364","Tue",55,2012-10-30,0
"8365","Tue",100,2012-10-30,0
"8366","Tue",105,2012-10-30,0
"8367","Tue",110,2012-10-30,0
"8368","Tue",115,2012-10-30,0
"8369","Tue",120,2012-10-30,0
"8370","Tue",125,2012-10-30,0
"8371","Tue",130,2012-10-30,0
"8372","Tue",135,2012-10-30,0
"8373","Tue",140,2012-10-30,0
"8374","Tue",145,2012-10-30,0
"8375","Tue",150,2012-10-30,0
"8376","Tue",155,2012-10-30,0
"8377","Tue",200,2012-10-30,0
"8378","Tue",205,2012-10-30,0
"8379","Tue",210,2012-10-30,0
"8380","Tue",215,2012-10-30,0
"8381","Tue",220,2012-10-30,0
"8382","Tue",225,2012-10-30,0
"8383","Tue",230,2012-10-30,0
"8384","Tue",235,2012-10-30,0
"8385","Tue",240,2012-10-30,0
"8386","Tue",245,2012-10-30,0
"8387","Tue",250,2012-10-30,0
"8388","Tue",255,2012-10-30,0
"8389","Tue",300,2012-10-30,0
"8390","Tue",305,2012-10-30,0
"8391","Tue",310,2012-10-30,0
"8392","Tue",315,2012-10-30,0
"8393","Tue",320,2012-10-30,0
"8394","Tue",325,2012-10-30,0
"8395","Tue",330,2012-10-30,0
"8396","Tue",335,2012-10-30,0
"8397","Tue",340,2012-10-30,0
"8398","Tue",345,2012-10-30,0
"8399","Tue",350,2012-10-30,0
"8400","Tue",355,2012-10-30,0
"8401","Tue",400,2012-10-30,0
"8402","Tue",405,2012-10-30,0
"8403","Tue",410,2012-10-30,0
"8404","Tue",415,2012-10-30,0
"8405","Tue",420,2012-10-30,0
"8406","Tue",425,2012-10-30,0
"8407","Tue",430,2012-10-30,0
"8408","Tue",435,2012-10-30,0
"8409","Tue",440,2012-10-30,0
"8410","Tue",445,2012-10-30,0
"8411","Tue",450,2012-10-30,0
"8412","Tue",455,2012-10-30,0
"8413","Tue",500,2012-10-30,0
"8414","Tue",505,2012-10-30,0
"8415","Tue",510,2012-10-30,0
"8416","Tue",515,2012-10-30,0
"8417","Tue",520,2012-10-30,0
"8418","Tue",525,2012-10-30,0
"8419","Tue",530,2012-10-30,0
"8420","Tue",535,2012-10-30,0
"8421","Tue",540,2012-10-30,0
"8422","Tue",545,2012-10-30,0
"8423","Tue",550,2012-10-30,0
"8424","Tue",555,2012-10-30,0
"8425","Tue",600,2012-10-30,0
"8426","Tue",605,2012-10-30,0
"8427","Tue",610,2012-10-30,6
"8428","Tue",615,2012-10-30,41
"8429","Tue",620,2012-10-30,0
"8430","Tue",625,2012-10-30,33
"8431","Tue",630,2012-10-30,61
"8432","Tue",635,2012-10-30,0
"8433","Tue",640,2012-10-30,54
"8434","Tue",645,2012-10-30,69
"8435","Tue",650,2012-10-30,0
"8436","Tue",655,2012-10-30,0
"8437","Tue",700,2012-10-30,11
"8438","Tue",705,2012-10-30,81
"8439","Tue",710,2012-10-30,39
"8440","Tue",715,2012-10-30,22
"8441","Tue",720,2012-10-30,0
"8442","Tue",725,2012-10-30,31
"8443","Tue",730,2012-10-30,0
"8444","Tue",735,2012-10-30,178
"8445","Tue",740,2012-10-30,33
"8446","Tue",745,2012-10-30,137
"8447","Tue",750,2012-10-30,25
"8448","Tue",755,2012-10-30,28
"8449","Tue",800,2012-10-30,15
"8450","Tue",805,2012-10-30,25
"8451","Tue",810,2012-10-30,0
"8452","Tue",815,2012-10-30,75
"8453","Tue",820,2012-10-30,0
"8454","Tue",825,2012-10-30,0
"8455","Tue",830,2012-10-30,0
"8456","Tue",835,2012-10-30,0
"8457","Tue",840,2012-10-30,0
"8458","Tue",845,2012-10-30,0
"8459","Tue",850,2012-10-30,5
"8460","Tue",855,2012-10-30,0
"8461","Tue",900,2012-10-30,0
"8462","Tue",905,2012-10-30,0
"8463","Tue",910,2012-10-30,0
"8464","Tue",915,2012-10-30,0
"8465","Tue",920,2012-10-30,0
"8466","Tue",925,2012-10-30,0
"8467","Tue",930,2012-10-30,0
"8468","Tue",935,2012-10-30,0
"8469","Tue",940,2012-10-30,0
"8470","Tue",945,2012-10-30,0
"8471","Tue",950,2012-10-30,0
"8472","Tue",955,2012-10-30,0
"8473","Tue",1000,2012-10-30,0
"8474","Tue",1005,2012-10-30,0
"8475","Tue",1010,2012-10-30,0
"8476","Tue",1015,2012-10-30,0
"8477","Tue",1020,2012-10-30,0
"8478","Tue",1025,2012-10-30,0
"8479","Tue",1030,2012-10-30,0
"8480","Tue",1035,2012-10-30,0
"8481","Tue",1040,2012-10-30,0
"8482","Tue",1045,2012-10-30,0
"8483","Tue",1050,2012-10-30,0
"8484","Tue",1055,2012-10-30,0
"8485","Tue",1100,2012-10-30,0
"8486","Tue",1105,2012-10-30,0
"8487","Tue",1110,2012-10-30,0
"8488","Tue",1115,2012-10-30,4
"8489","Tue",1120,2012-10-30,21
"8490","Tue",1125,2012-10-30,27
"8491","Tue",1130,2012-10-30,0
"8492","Tue",1135,2012-10-30,0
"8493","Tue",1140,2012-10-30,0
"8494","Tue",1145,2012-10-30,0
"8495","Tue",1150,2012-10-30,0
"8496","Tue",1155,2012-10-30,0
"8497","Tue",1200,2012-10-30,0
"8498","Tue",1205,2012-10-30,0
"8499","Tue",1210,2012-10-30,58
"8500","Tue",1215,2012-10-30,0
"8501","Tue",1220,2012-10-30,0
"8502","Tue",1225,2012-10-30,0
"8503","Tue",1230,2012-10-30,0
"8504","Tue",1235,2012-10-30,0
"8505","Tue",1240,2012-10-30,0
"8506","Tue",1245,2012-10-30,0
"8507","Tue",1250,2012-10-30,29
"8508","Tue",1255,2012-10-30,13
"8509","Tue",1300,2012-10-30,17
"8510","Tue",1305,2012-10-30,35
"8511","Tue",1310,2012-10-30,105
"8512","Tue",1315,2012-10-30,28
"8513","Tue",1320,2012-10-30,20
"8514","Tue",1325,2012-10-30,66
"8515","Tue",1330,2012-10-30,10
"8516","Tue",1335,2012-10-30,100
"8517","Tue",1340,2012-10-30,48
"8518","Tue",1345,2012-10-30,32
"8519","Tue",1350,2012-10-30,0
"8520","Tue",1355,2012-10-30,56
"8521","Tue",1400,2012-10-30,137
"8522","Tue",1405,2012-10-30,364
"8523","Tue",1410,2012-10-30,477
"8524","Tue",1415,2012-10-30,509
"8525","Tue",1420,2012-10-30,213
"8526","Tue",1425,2012-10-30,281
"8527","Tue",1430,2012-10-30,0
"8528","Tue",1435,2012-10-30,0
"8529","Tue",1440,2012-10-30,22
"8530","Tue",1445,2012-10-30,440
"8531","Tue",1450,2012-10-30,468
"8532","Tue",1455,2012-10-30,432
"8533","Tue",1500,2012-10-30,50
"8534","Tue",1505,2012-10-30,0
"8535","Tue",1510,2012-10-30,22
"8536","Tue",1515,2012-10-30,0
"8537","Tue",1520,2012-10-30,37
"8538","Tue",1525,2012-10-30,60
"8539","Tue",1530,2012-10-30,12
"8540","Tue",1535,2012-10-30,0
"8541","Tue",1540,2012-10-30,40
"8542","Tue",1545,2012-10-30,33
"8543","Tue",1550,2012-10-30,0
"8544","Tue",1555,2012-10-30,0
"8545","Tue",1600,2012-10-30,0
"8546","Tue",1605,2012-10-30,0
"8547","Tue",1610,2012-10-30,0
"8548","Tue",1615,2012-10-30,0
"8549","Tue",1620,2012-10-30,0
"8550","Tue",1625,2012-10-30,0
"8551","Tue",1630,2012-10-30,0
"8552","Tue",1635,2012-10-30,0
"8553","Tue",1640,2012-10-30,0
"8554","Tue",1645,2012-10-30,0
"8555","Tue",1650,2012-10-30,0
"8556","Tue",1655,2012-10-30,0
"8557","Tue",1700,2012-10-30,32
"8558","Tue",1705,2012-10-30,0
"8559","Tue",1710,2012-10-30,0
"8560","Tue",1715,2012-10-30,24
"8561","Tue",1720,2012-10-30,60
"8562","Tue",1725,2012-10-30,27
"8563","Tue",1730,2012-10-30,96
"8564","Tue",1735,2012-10-30,35
"8565","Tue",1740,2012-10-30,78
"8566","Tue",1745,2012-10-30,0
"8567","Tue",1750,2012-10-30,37
"8568","Tue",1755,2012-10-30,9
"8569","Tue",1800,2012-10-30,0
"8570","Tue",1805,2012-10-30,17
"8571","Tue",1810,2012-10-30,37
"8572","Tue",1815,2012-10-30,48
"8573","Tue",1820,2012-10-30,39
"8574","Tue",1825,2012-10-30,119
"8575","Tue",1830,2012-10-30,515
"8576","Tue",1835,2012-10-30,523
"8577","Tue",1840,2012-10-30,488
"8578","Tue",1845,2012-10-30,425
"8579","Tue",1850,2012-10-30,495
"8580","Tue",1855,2012-10-30,129
