"","steps","date","interval","day"
"9990",NA,2012-11-04,1625,"Sun"
"9991",NA,2012-11-04,1630,"Sun"
"9992",NA,2012-11-04,1635,"Sun"
"9993",NA,2012-11-04,1640,"Sun"
"9994",NA,2012-11-04,1645,"Sun"
"9995",NA,2012-11-04,1650,"Sun"
"9996",NA,2012-11-04,1655,"Sun"
"9997",NA,2012-11-04,1700,"Sun"
"9998",NA,2012-11-04,1705,"Sun"
"9999",NA,2012-11-04,1710,"Sun"
"10000",NA,2012-11-04,1715,"Sun"
"10001",NA,2012-11-04,1720,"Sun"
"10002",NA,2012-11-04,1725,"Sun"
"10003",NA,2012-11-04,1730,"Sun"
"10004",NA,2012-11-04,1735,"Sun"
"10005",NA,2012-11-04,1740,"Sun"
"10006",NA,2012-11-04,1745,"Sun"
"10007",NA,2012-11-04,1750,"Sun"
"10008",NA,2012-11-04,1755,"Sun"
"10009",NA,2012-11-04,1800,"Sun"
"10010",NA,2012-11-04,1805,"Sun"
"10011",NA,2012-11-04,1810,"Sun"
"10012",NA,2012-11-04,1815,"Sun"
"10013",NA,2012-11-04,1820,"Sun"
"10014",NA,2012-11-04,1825,"Sun"
"10015",NA,2012-11-04,1830,"Sun"
"10016",NA,2012-11-04,1835,"Sun"
"10017",NA,2012-11-04,1840,"Sun"
"10018",NA,2012-11-04,1845,"Sun"
"10019",NA,2012-11-04,1850,"Sun"
"10020",NA,2012-11-04,1855,"Sun"
"10021",NA,2012-11-04,1900,"Sun"
"10022",NA,2012-11-04,1905,"Sun"
"10023",NA,2012-11-04,1910,"Sun"
"10024",NA,2012-11-04,1915,"Sun"
"10025",NA,2012-11-04,1920,"Sun"
"10026",NA,2012-11-04,1925,"Sun"
"10027",NA,2012-11-04,1930,"Sun"
"10028",NA,2012-11-04,1935,"Sun"
"10029",NA,2012-11-04,1940,"Sun"
"10030",NA,2012-11-04,1945,"Sun"
"10031",NA,2012-11-04,1950,"Sun"
"10032",NA,2012-11-04,1955,"Sun"
"10033",NA,2012-11-04,2000,"Sun"
"10034",NA,2012-11-04,2005,"Sun"
"10035",NA,2012-11-04,2010,"Sun"
"10036",NA,2012-11-04,2015,"Sun"
"10037",NA,2012-11-04,2020,"Sun"
"10038",NA,2012-11-04,2025,"Sun"
"10039",NA,2012-11-04,2030,"Sun"
"10040",NA,2012-11-04,2035,"Sun"
"10041",NA,2012-11-04,2040,"Sun"
"10042",NA,2012-11-04,2045,"Sun"
"10043",NA,2012-11-04,2050,"Sun"
"10044",NA,2012-11-04,2055,"Sun"
"10045",NA,2012-11-04,2100,"Sun"
"10046",NA,2012-11-04,2105,"Sun"
"10047",NA,2012-11-04,2110,"Sun"
"10048",NA,2012-11-04,2115,"Sun"
"10049",NA,2012-11-04,2120,"Sun"
"10050",NA,2012-11-04,2125,"Sun"
"10051",NA,2012-11-04,2130,"Sun"
"10052",NA,2012-11-04,2135,"Sun"
"10053",NA,2012-11-04,2140,"Sun"
"10054",NA,2012-11-04,2145,"Sun"
"10055",NA,2012-11-04,2150,"Sun"
"10056",NA,2012-11-04,2155,"Sun"
"10057",NA,2012-11-04,2200,"Sun"
"10058",NA,2012-11-04,2205,"Sun"
"10059",NA,2012-11-04,2210,"Sun"
"10060",NA,2012-11-04,2215,"Sun"
"10061",NA,2012-11-04,2220,"Sun"
"10062",NA,2012-11-04,2225,"Sun"
"10063",NA,2012-11-04,2230,"Sun"
"10064",NA,2012-11-04,2235,"Sun"
"10065",NA,2012-11-04,2240,"Sun"
"10066",NA,2012-11-04,2245,"Sun"
"10067",NA,2012-11-04,2250,"Sun"
"10068",NA,2012-11-04,2255,"Sun"
"10069",NA,2012-11-04,2300,"Sun"
"10070",NA,2012-11-04,2305,"Sun"
"10071",NA,2012-11-04,2310,"Sun"
"10072",NA,2012-11-04,2315,"Sun"
"10073",NA,2012-11-04,2320,"Sun"
"10074",NA,2012-11-04,2325,"Sun"
"10075",NA,2012-11-04,2330,"Sun"
"10076",NA,2012-11-04,2335,"Sun"
"10077",NA,2012-11-04,2340,"Sun"
"10078",NA,2012-11-04,2345,"Sun"
"10079",NA,2012-11-04,2350,"Sun"
"10080",NA,2012-11-04,2355,"Sun"
"10081",0,2012-11-05,0,"Mon"
"10082",0,2012-11-05,5,"Mon"
"10083",0,2012-11-05,10,"Mon"
"10084",0,2012-11-05,15,"Mon"
"10085",0,2012-11-05,20,"Mon"
"10086",0,2012-11-05,25,"Mon"
"10087",0,2012-11-05,30,"Mon"
"10088",0,2012-11-05,35,"Mon"
"10089",0,2012-11-05,40,"Mon"
"10090",0,2012-11-05,45,"Mon"
"10091",0,2012-11-05,50,"Mon"
"10092",0,2012-11-05,55,"Mon"
"10093",0,2012-11-05,100,"Mon"
"10094",0,2012-11-05,105,"Mon"
"10095",0,2012-11-05,110,"Mon"
"10096",0,2012-11-05,115,"Mon"
"10097",0,2012-11-05,120,"Mon"
"10098",0,2012-11-05,125,"Mon"
"10099",0,2012-11-05,130,"Mon"
"10100",0,2012-11-05,135,"Mon"
"10101",0,2012-11-05,140,"Mon"
"10102",0,2012-11-05,145,"Mon"
"10103",0,2012-11-05,150,"Mon"
"10104",0,2012-11-05,155,"Mon"
"10105",0,2012-11-05,200,"Mon"
"10106",0,2012-11-05,205,"Mon"
"10107",0,2012-11-05,210,"Mon"
"10108",0,2012-11-05,215,"Mon"
"10109",0,2012-11-05,220,"Mon"
"10110",0,2012-11-05,225,"Mon"
"10111",0,2012-11-05,230,"Mon"
"10112",0,2012-11-05,235,"Mon"
"10113",0,2012-11-05,240,"Mon"
"10114",0,2012-11-05,245,"Mon"
"10115",0,2012-11-05,250,"Mon"
"10116",0,2012-11-05,255,"Mon"
"10117",0,2012-11-05,300,"Mon"
"10118",0,2012-11-05,305,"Mon"
"10119",0,2012-11-05,310,"Mon"
"10120",0,2012-11-05,315,"Mon"
"10121",0,2012-11-05,320,"Mon"
"10122",0,2012-11-05,325,"Mon"
"10123",0,2012-11-05,330,"Mon"
"10124",0,2012-11-05,335,"Mon"
"10125",0,2012-11-05,340,"Mon"
"10126",0,2012-11-05,345,"Mon"
"10127",0,2012-11-05,350,"Mon"
"10128",0,2012-11-05,355,"Mon"
"10129",0,2012-11-05,400,"Mon"
"10130",0,2012-11-05,405,"Mon"
"10131",0,2012-11-05,410,"Mon"
"10132",0,2012-11-05,415,"Mon"
"10133",0,2012-11-05,420,"Mon"
"10134",0,2012-11-05,425,"Mon"
"10135",0,2012-11-05,430,"Mon"
"10136",0,2012-11-05,435,"Mon"
"10137",0,2012-11-05,440,"Mon"
"10138",0,2012-11-05,445,"Mon"
"10139",0,2012-11-05,450,"Mon"
"10140",0,2012-11-05,455,"Mon"
"10141",0,2012-11-05,500,"Mon"
"10142",0,2012-11-05,505,"Mon"
"10143",0,2012-11-05,510,"Mon"
"10144",0,2012-11-05,515,"Mon"
"10145",0,2012-11-05,520,"Mon"
"10146",0,2012-11-05,525,"Mon"
"10147",0,2012-11-05,530,"Mon"
"10148",0,2012-11-05,535,"Mon"
"10149",0,2012-11-05,540,"Mon"
"10150",0,2012-11-05,545,"Mon"
"10151",0,2012-11-05,550,"Mon"
"10152",0,2012-11-05,555,"Mon"
"10153",0,2012-11-05,600,"Mon"
"10154",0,2012-11-05,605,"Mon"
"10155",0,2012-11-05,610,"Mon"
"10156",0,2012-11-05,615,"Mon"
"10157",0,2012-11-05,620,"Mon"
"10158",0,2012-11-05,625,"Mon"
"10159",0,2012-11-05,630,"Mon"
"10160",0,2012-11-05,635,"Mon"
"10161",0,2012-11-05,640,"Mon"
"10162",0,2012-11-05,645,"Mon"
"10163",0,2012-11-05,650,"Mon"
"10164",0,2012-11-05,655,"Mon"
"10165",0,2012-11-05,700,"Mon"
"10166",0,2012-11-05,705,"Mon"
"10167",0,2012-11-05,710,"Mon"
"10168",111,2012-11-05,715,"Mon"
"10169",44,2012-11-05,720,"Mon"
"10170",7,2012-11-05,725,"Mon"
"10171",0,2012-11-05,730,"Mon"
"10172",0,2012-11-05,735,"Mon"
"10173",7,2012-11-05,740,"Mon"
"10174",25,2012-11-05,745,"Mon"
"10175",37,2012-11-05,750,"Mon"
"10176",24,2012-11-05,755,"Mon"
"10177",0,2012-11-05,800,"Mon"
"10178",36,2012-11-05,805,"Mon"
"10179",19,2012-11-05,810,"Mon"
"10180",7,2012-11-05,815,"Mon"
"10181",183,2012-11-05,820,"Mon"
"10182",42,2012-11-05,825,"Mon"
"10183",114,2012-11-05,830,"Mon"
"10184",131,2012-11-05,835,"Mon"
"10185",51,2012-11-05,840,"Mon"
"10186",82,2012-11-05,845,"Mon"
"10187",127,2012-11-05,850,"Mon"
"10188",80,2012-11-05,855,"Mon"
"10189",363,2012-11-05,900,"Mon"
"10190",625,2012-11-05,905,"Mon"
"10191",682,2012-11-05,910,"Mon"
"10192",706,2012-11-05,915,"Mon"
"10193",602,2012-11-05,920,"Mon"
"10194",785,2012-11-05,925,"Mon"
"10195",754,2012-11-05,930,"Mon"
"10196",638,2012-11-05,935,"Mon"
"10197",112,2012-11-05,940,"Mon"
"10198",606,2012-11-05,945,"Mon"
"10199",508,2012-11-05,950,"Mon"
"10200",101,2012-11-05,955,"Mon"
"10201",0,2012-11-05,1000,"Mon"
"10202",0,2012-11-05,1005,"Mon"
"10203",0,2012-11-05,1010,"Mon"
"10204",0,2012-11-05,1015,"Mon"
"10205",168,2012-11-05,1020,"Mon"
"10206",0,2012-11-05,1025,"Mon"
"10207",0,2012-11-05,1030,"Mon"
"10208",0,2012-11-05,1035,"Mon"
"10209",0,2012-11-05,1040,"Mon"
"10210",0,2012-11-05,1045,"Mon"
"10211",0,2012-11-05,1050,"Mon"
"10212",0,2012-11-05,1055,"Mon"
"10213",0,2012-11-05,1100,"Mon"
"10214",0,2012-11-05,1105,"Mon"
"10215",0,2012-11-05,1110,"Mon"
"10216",0,2012-11-05,1115,"Mon"
"10217",0,2012-11-05,1120,"Mon"
"10218",0,2012-11-05,1125,"Mon"
"10219",0,2012-11-05,1130,"Mon"
"10220",0,2012-11-05,1135,"Mon"
"10221",0,2012-11-05,1140,"Mon"
"10222",0,2012-11-05,1145,"Mon"
"10223",0,2012-11-05,1150,"Mon"
"10224",0,2012-11-05,1155,"Mon"
"10225",0,2012-11-05,1200,"Mon"
"10226",145,2012-11-05,1205,"Mon"
"10227",64,2012-11-05,1210,"Mon"
"10228",51,2012-11-05,1215,"Mon"
"10229",38,2012-11-05,1220,"Mon"
"10230",14,2012-11-05,1225,"Mon"
"10231",69,2012-11-05,1230,"Mon"
"10232",0,2012-11-05,1235,"Mon"
"10233",0,2012-11-05,1240,"Mon"
"10234",50,2012-11-05,1245,"Mon"
"10235",12,2012-11-05,1250,"Mon"
"10236",0,2012-11-05,1255,"Mon"
"10237",0,2012-11-05,1300,"Mon"
"10238",0,2012-11-05,1305,"Mon"
"10239",0,2012-11-05,1310,"Mon"
"10240",0,2012-11-05,1315,"Mon"
"10241",0,2012-11-05,1320,"Mon"
"10242",0,2012-11-05,1325,"Mon"
"10243",0,2012-11-05,1330,"Mon"
"10244",0,2012-11-05,1335,"Mon"
"10245",0,2012-11-05,1340,"Mon"
"10246",0,2012-11-05,1345,"Mon"
"10247",0,2012-11-05,1350,"Mon"
"10248",0,2012-11-05,1355,"Mon"
"10249",0,2012-11-05,1400,"Mon"
"10250",0,2012-11-05,1405,"Mon"
"10251",0,2012-11-05,1410,"Mon"
"10252",0,2012-11-05,1415,"Mon"
"10253",0,2012-11-05,1420,"Mon"
"10254",0,2012-11-05,1425,"Mon"
"10255",0,2012-11-05,1430,"Mon"
"10256",0,2012-11-05,1435,"Mon"
"10257",0,2012-11-05,1440,"Mon"
"10258",0,2012-11-05,1445,"Mon"
"10259",0,2012-11-05,1450,"Mon"
"10260",0,2012-11-05,1455,"Mon"
"10261",0,2012-11-05,1500,"Mon"
"10262",0,2012-11-05,1505,"Mon"
"10263",0,2012-11-05,1510,"Mon"
"10264",0,2012-11-05,1515,"Mon"
"10265",0,2012-11-05,1520,"Mon"
"10266",0,2012-11-05,1525,"Mon"
"10267",0,2012-11-05,1530,"Mon"
"10268",0,2012-11-05,1535,"Mon"
"10269",0,2012-11-05,1540,"Mon"
"10270",0,2012-11-05,1545,"Mon"
"10271",0,2012-11-05,1550,"Mon"
"10272",0,2012-11-05,1555,"Mon"
"10273",27,2012-11-05,1600,"Mon"
"10274",27,2012-11-05,1605,"Mon"
"10275",0,2012-11-05,1610,"Mon"
"10276",0,2012-11-05,1615,"Mon"
"10277",0,2012-11-05,1620,"Mon"
"10278",22,2012-11-05,1625,"Mon"
"10279",0,2012-11-05,1630,"Mon"
"10280",0,2012-11-05,1635,"Mon"
"10281",0,2012-11-05,1640,"Mon"
"10282",16,2012-11-05,1645,"Mon"
"10283",19,2012-11-05,1650,"Mon"
"10284",0,2012-11-05,1655,"Mon"
"10285",30,2012-11-05,1700,"Mon"
"10286",57,2012-11-05,1705,"Mon"
"10287",76,2012-11-05,1710,"Mon"
"10288",204,2012-11-05,1715,"Mon"
"10289",128,2012-11-05,1720,"Mon"
"10290",109,2012-11-05,1725,"Mon"
"10291",170,2012-11-05,1730,"Mon"
"10292",84,2012-11-05,1735,"Mon"
"10293",12,2012-11-05,1740,"Mon"
"10294",10,2012-11-05,1745,"Mon"
"10295",85,2012-11-05,1750,"Mon"
"10296",0,2012-11-05,1755,"Mon"
"10297",0,2012-11-05,1800,"Mon"
"10298",0,2012-11-05,1805,"Mon"
"10299",63,2012-11-05,1810,"Mon"
"10300",0,2012-11-05,1815,"Mon"
"10301",41,2012-11-05,1820,"Mon"
"10302",20,2012-11-05,1825,"Mon"
"10303",84,2012-11-05,1830,"Mon"
"10304",69,2012-11-05,1835,"Mon"
"10305",31,2012-11-05,1840,"Mon"
"10306",69,2012-11-05,1845,"Mon"
"10307",55,2012-11-05,1850,"Mon"
"10308",0,2012-11-05,1855,"Mon"
"10309",39,2012-11-05,1900,"Mon"
"10310",0,2012-11-05,1905,"Mon"
"10311",0,2012-11-05,1910,"Mon"
"10312",46,2012-11-05,1915,"Mon"
"10313",0,2012-11-05,1920,"Mon"
"10314",9,2012-11-05,1925,"Mon"
"10315",0,2012-11-05,1930,"Mon"
"10316",146,2012-11-05,1935,"Mon"
"10317",0,2012-11-05,1940,"Mon"
"10318",0,2012-11-05,1945,"Mon"
"10319",0,2012-11-05,1950,"Mon"
"10320",0,2012-11-05,1955,"Mon"
"10321",0,2012-11-05,2000,"Mon"
"10322",0,2012-11-05,2005,"Mon"
"10323",0,2012-11-05,2010,"Mon"
"10324",0,2012-11-05,2015,"Mon"
"10325",0,2012-11-05,2020,"Mon"
"10326",0,2012-11-05,2025,"Mon"
"10327",0,2012-11-05,2030,"Mon"
"10328",0,2012-11-05,2035,"Mon"
"10329",0,2012-11-05,2040,"Mon"
"10330",0,2012-11-05,2045,"Mon"
"10331",33,2012-11-05,2050,"Mon"
"10332",66,2012-11-05,2055,"Mon"
"10333",0,2012-11-05,2100,"Mon"
"10334",0,2012-11-05,2105,"Mon"
"10335",66,2012-11-05,2110,"Mon"
"10336",55,2012-11-05,2115,"Mon"
"10337",70,2012-11-05,2120,"Mon"
"10338",102,2012-11-05,2125,"Mon"
"10339",79,2012-11-05,2130,"Mon"
"10340",0,2012-11-05,2135,"Mon"
"10341",0,2012-11-05,2140,"Mon"
"10342",0,2012-11-05,2145,"Mon"
"10343",0,2012-11-05,2150,"Mon"
"10344",0,2012-11-05,2155,"Mon"
"10345",0,2012-11-05,2200,"Mon"
"10346",0,2012-11-05,2205,"Mon"
"10347",0,2012-11-05,2210,"Mon"
"10348",0,2012-11-05,2215,"Mon"
"10349",0,2012-11-05,2220,"Mon"
"10350",0,2012-11-05,2225,"Mon"
"10351",0,2012-11-05,2230,"Mon"
"10352",0,2012-11-05,2235,"Mon"
"10353",0,2012-11-05,2240,"Mon"
"10354",0,2012-11-05,2245,"Mon"
"10355",0,2012-11-05,2250,"Mon"
"10356",0,2012-11-05,2255,"Mon"
"10357",0,2012-11-05,2300,"Mon"
"10358",0,2012-11-05,2305,"Mon"
"10359",0,2012-11-05,2310,"Mon"
"10360",0,2012-11-05,2315,"Mon"
"10361",0,2012-11-05,2320,"Mon"
"10362",0,2012-11-05,2325,"Mon"
"10363",0,2012-11-05,2330,"Mon"
"10364",0,2012-11-05,2335,"Mon"
"10365",0,2012-11-05,2340,"Mon"
"10366",0,2012-11-05,2345,"Mon"
"10367",0,2012-11-05,2350,"Mon"
"10368",0,2012-11-05,2355,"Mon"
"10369",0,2012-11-06,0,"Tue"
"10370",0,2012-11-06,5,"Tue"
"10371",0,2012-11-06,10,"Tue"
"10372",0,2012-11-06,15,"Tue"
"10373",0,2012-11-06,20,"Tue"
"10374",0,2012-11-06,25,"Tue"
"10375",0,2012-11-06,30,"Tue"
"10376",0,2012-11-06,35,"Tue"
"10377",0,2012-11-06,40,"Tue"
"10378",0,2012-11-06,45,"Tue"
"10379",0,2012-11-06,50,"Tue"
"10380",0,2012-11-06,55,"Tue"
"10381",0,2012-11-06,100,"Tue"
"10382",0,2012-11-06,105,"Tue"
"10383",0,2012-11-06,110,"Tue"
"10384",0,2012-11-06,115,"Tue"
"10385",0,2012-11-06,120,"Tue"
"10386",0,2012-11-06,125,"Tue"
"10387",0,2012-11-06,130,"Tue"
"10388",0,2012-11-06,135,"Tue"
"10389",0,2012-11-06,140,"Tue"
"10390",0,2012-11-06,145,"Tue"
"10391",0,2012-11-06,150,"Tue"
"10392",0,2012-11-06,155,"Tue"
"10393",0,2012-11-06,200,"Tue"
"10394",0,2012-11-06,205,"Tue"
"10395",0,2012-11-06,210,"Tue"
"10396",0,2012-11-06,215,"Tue"
"10397",0,2012-11-06,220,"Tue"
"10398",0,2012-11-06,225,"Tue"
"10399",0,2012-11-06,230,"Tue"
"10400",0,2012-11-06,235,"Tue"
"10401",0,2012-11-06,240,"Tue"
"10402",0,2012-11-06,245,"Tue"
"10403",0,2012-11-06,250,"Tue"
"10404",0,2012-11-06,255,"Tue"
"10405",0,2012-11-06,300,"Tue"
"10406",0,2012-11-06,305,"Tue"
"10407",0,2012-11-06,310,"Tue"
"10408",0,2012-11-06,315,"Tue"
"10409",0,2012-11-06,320,"Tue"
"10410",0,2012-11-06,325,"Tue"
"10411",0,2012-11-06,330,"Tue"
"10412",0,2012-11-06,335,"Tue"
"10413",0,2012-11-06,340,"Tue"
"10414",0,2012-11-06,345,"Tue"
"10415",0,2012-11-06,350,"Tue"
"10416",0,2012-11-06,355,"Tue"
"10417",0,2012-11-06,400,"Tue"
"10418",0,2012-11-06,405,"Tue"
"10419",0,2012-11-06,410,"Tue"
"10420",0,2012-11-06,415,"Tue"
"10421",0,2012-11-06,420,"Tue"
"10422",0,2012-11-06,425,"Tue"
"10423",0,2012-11-06,430,"Tue"
"10424",0,2012-11-06,435,"Tue"
"10425",0,2012-11-06,440,"Tue"
"10426",0,2012-11-06,445,"Tue"
"10427",0,2012-11-06,450,"Tue"
"10428",0,2012-11-06,455,"Tue"
"10429",0,2012-11-06,500,"Tue"
"10430",0,2012-11-06,505,"Tue"
"10431",0,2012-11-06,510,"Tue"
"10432",0,2012-11-06,515,"Tue"
"10433",0,2012-11-06,520,"Tue"
"10434",0,2012-11-06,525,"Tue"
"10435",0,2012-11-06,530,"Tue"
"10436",0,2012-11-06,535,"Tue"
"10437",0,2012-11-06,540,"Tue"
"10438",0,2012-11-06,545,"Tue"
"10439",0,2012-11-06,550,"Tue"
"10440",0,2012-11-06,555,"Tue"
"10441",0,2012-11-06,600,"Tue"
"10442",0,2012-11-06,605,"Tue"
"10443",0,2012-11-06,610,"Tue"
"10444",0,2012-11-06,615,"Tue"
"10445",21,2012-11-06,620,"Tue"
"10446",48,2012-11-06,625,"Tue"
"10447",0,2012-11-06,630,"Tue"
"10448",15,2012-11-06,635,"Tue"
"10449",24,2012-11-06,640,"Tue"
"10450",37,2012-11-06,645,"Tue"
"10451",190,2012-11-06,650,"Tue"
"10452",14,2012-11-06,655,"Tue"
"10453",404,2012-11-06,700,"Tue"
"10454",123,2012-11-06,705,"Tue"
"10455",0,2012-11-06,710,"Tue"
"10456",0,2012-11-06,715,"Tue"
"10457",0,2012-11-06,720,"Tue"
"10458",0,2012-11-06,725,"Tue"
"10459",23,2012-11-06,730,"Tue"
"10460",0,2012-11-06,735,"Tue"
"10461",17,2012-11-06,740,"Tue"
"10462",511,2012-11-06,745,"Tue"
"10463",630,2012-11-06,750,"Tue"
"10464",372,2012-11-06,755,"Tue"
"10465",32,2012-11-06,800,"Tue"
"10466",68,2012-11-06,805,"Tue"
"10467",119,2012-11-06,810,"Tue"
"10468",0,2012-11-06,815,"Tue"
"10469",0,2012-11-06,820,"Tue"
"10470",0,2012-11-06,825,"Tue"
"10471",12,2012-11-06,830,"Tue"
"10472",0,2012-11-06,835,"Tue"
"10473",49,2012-11-06,840,"Tue"
"10474",37,2012-11-06,845,"Tue"
"10475",0,2012-11-06,850,"Tue"
"10476",195,2012-11-06,855,"Tue"
"10477",433,2012-11-06,900,"Tue"
"10478",165,2012-11-06,905,"Tue"
"10479",0,2012-11-06,910,"Tue"
"10480",0,2012-11-06,915,"Tue"
"10481",0,2012-11-06,920,"Tue"
"10482",0,2012-11-06,925,"Tue"
"10483",0,2012-11-06,930,"Tue"
"10484",0,2012-11-06,935,"Tue"
"10485",0,2012-11-06,940,"Tue"
"10486",0,2012-11-06,945,"Tue"
"10487",9,2012-11-06,950,"Tue"
"10488",0,2012-11-06,955,"Tue"
"10489",0,2012-11-06,1000,"Tue"
"10490",0,2012-11-06,1005,"Tue"
"10491",238,2012-11-06,1010,"Tue"
"10492",24,2012-11-06,1015,"Tue"
"10493",149,2012-11-06,1020,"Tue"
"10494",135,2012-11-06,1025,"Tue"
"10495",0,2012-11-06,1030,"Tue"
"10496",0,2012-11-06,1035,"Tue"
"10497",0,2012-11-06,1040,"Tue"
"10498",0,2012-11-06,1045,"Tue"
"10499",0,2012-11-06,1050,"Tue"
"10500",0,2012-11-06,1055,"Tue"
"10501",0,2012-11-06,1100,"Tue"
"10502",0,2012-11-06,1105,"Tue"
"10503",6,2012-11-06,1110,"Tue"
"10504",11,2012-11-06,1115,"Tue"
"10505",0,2012-11-06,1120,"Tue"
"10506",0,2012-11-06,1125,"Tue"
"10507",0,2012-11-06,1130,"Tue"
"10508",0,2012-11-06,1135,"Tue"
"10509",18,2012-11-06,1140,"Tue"
"10510",0,2012-11-06,1145,"Tue"
"10511",0,2012-11-06,1150,"Tue"
"10512",0,2012-11-06,1155,"Tue"
"10513",0,2012-11-06,1200,"Tue"
"10514",101,2012-11-06,1205,"Tue"
"10515",351,2012-11-06,1210,"Tue"
"10516",32,2012-11-06,1215,"Tue"
"10517",6,2012-11-06,1220,"Tue"
"10518",24,2012-11-06,1225,"Tue"
"10519",0,2012-11-06,1230,"Tue"
"10520",0,2012-11-06,1235,"Tue"
"10521",0,2012-11-06,1240,"Tue"
"10522",9,2012-11-06,1245,"Tue"
"10523",12,2012-11-06,1250,"Tue"
"10524",0,2012-11-06,1255,"Tue"
"10525",0,2012-11-06,1300,"Tue"
"10526",0,2012-11-06,1305,"Tue"
"10527",0,2012-11-06,1310,"Tue"
"10528",0,2012-11-06,1315,"Tue"
"10529",294,2012-11-06,1320,"Tue"
"10530",168,2012-11-06,1325,"Tue"
"10531",154,2012-11-06,1330,"Tue"
"10532",0,2012-11-06,1335,"Tue"
"10533",0,2012-11-06,1340,"Tue"
"10534",6,2012-11-06,1345,"Tue"
"10535",5,2012-11-06,1350,"Tue"
"10536",0,2012-11-06,1355,"Tue"
"10537",0,2012-11-06,1400,"Tue"
"10538",0,2012-11-06,1405,"Tue"
"10539",0,2012-11-06,1410,"Tue"
"10540",83,2012-11-06,1415,"Tue"
"10541",0,2012-11-06,1420,"Tue"
"10542",10,2012-11-06,1425,"Tue"
"10543",0,2012-11-06,1430,"Tue"
"10544",0,2012-11-06,1435,"Tue"
"10545",0,2012-11-06,1440,"Tue"
"10546",0,2012-11-06,1445,"Tue"
"10547",0,2012-11-06,1450,"Tue"
"10548",0,2012-11-06,1455,"Tue"
"10549",0,2012-11-06,1500,"Tue"
"10550",76,2012-11-06,1505,"Tue"
"10551",0,2012-11-06,1510,"Tue"
"10552",0,2012-11-06,1515,"Tue"
"10553",188,2012-11-06,1520,"Tue"
"10554",94,2012-11-06,1525,"Tue"
"10555",0,2012-11-06,1530,"Tue"
"10556",101,2012-11-06,1535,"Tue"
"10557",0,2012-11-06,1540,"Tue"
"10558",0,2012-11-06,1545,"Tue"
"10559",0,2012-11-06,1550,"Tue"
"10560",0,2012-11-06,1555,"Tue"
"10561",0,2012-11-06,1600,"Tue"
"10562",0,2012-11-06,1605,"Tue"
"10563",0,2012-11-06,1610,"Tue"
"10564",0,2012-11-06,1615,"Tue"
"10565",0,2012-11-06,1620,"Tue"
"10566",118,2012-11-06,1625,"Tue"
"10567",8,2012-11-06,1630,"Tue"
"10568",149,2012-11-06,1635,"Tue"
"10569",0,2012-11-06,1640,"Tue"
"10570",0,2012-11-06,1645,"Tue"
"10571",387,2012-11-06,1650,"Tue"
"10572",197,2012-11-06,1655,"Tue"
"10573",0,2012-11-06,1700,"Tue"
"10574",0,2012-11-06,1705,"Tue"
"10575",0,2012-11-06,1710,"Tue"
"10576",0,2012-11-06,1715,"Tue"
"10577",0,2012-11-06,1720,"Tue"
"10578",0,2012-11-06,1725,"Tue"
"10579",0,2012-11-06,1730,"Tue"
"10580",0,2012-11-06,1735,"Tue"
"10581",67,2012-11-06,1740,"Tue"
"10582",68,2012-11-06,1745,"Tue"
"10583",0,2012-11-06,1750,"Tue"
"10584",30,2012-11-06,1755,"Tue"
"10585",52,2012-11-06,1800,"Tue"
"10586",29,2012-11-06,1805,"Tue"
"10587",32,2012-11-06,1810,"Tue"
"10588",52,2012-11-06,1815,"Tue"
"10589",144,2012-11-06,1820,"Tue"
"10590",70,2012-11-06,1825,"Tue"
"10591",48,2012-11-06,1830,"Tue"
"10592",7,2012-11-06,1835,"Tue"
"10593",11,2012-11-06,1840,"Tue"
"10594",55,2012-11-06,1845,"Tue"
"10595",110,2012-11-06,1850,"Tue"
"10596",63,2012-11-06,1855,"Tue"
"10597",20,2012-11-06,1900,"Tue"
"10598",62,2012-11-06,1905,"Tue"
"10599",99,2012-11-06,1910,"Tue"
"10600",0,2012-11-06,1915,"Tue"
"10601",0,2012-11-06,1920,"Tue"
"10602",28,2012-11-06,1925,"Tue"
"10603",55,2012-11-06,1930,"Tue"
"10604",123,2012-11-06,1935,"Tue"
"10605",104,2012-11-06,1940,"Tue"
"10606",39,2012-11-06,1945,"Tue"
"10607",0,2012-11-06,1950,"Tue"
"10608",0,2012-11-06,1955,"Tue"
"10609",0,2012-11-06,2000,"Tue"
"10610",0,2012-11-06,2005,"Tue"
"10611",0,2012-11-06,2010,"Tue"
"10612",0,2012-11-06,2015,"Tue"
"10613",0,2012-11-06,2020,"Tue"
"10614",0,2012-11-06,2025,"Tue"
"10615",0,2012-11-06,2030,"Tue"
"10616",0,2012-11-06,2035,"Tue"
"10617",0,2012-11-06,2040,"Tue"
"10618",0,2012-11-06,2045,"Tue"
"10619",0,2012-11-06,2050,"Tue"
"10620",39,2012-11-06,2055,"Tue"
"10621",0,2012-11-06,2100,"Tue"
"10622",0,2012-11-06,2105,"Tue"
"10623",0,2012-11-06,2110,"Tue"
"10624",0,2012-11-06,2115,"Tue"
"10625",0,2012-11-06,2120,"Tue"
"10626",0,2012-11-06,2125,"Tue"
"10627",0,2012-11-06,2130,"Tue"
"10628",0,2012-11-06,2135,"Tue"
"10629",0,2012-11-06,2140,"Tue"
"10630",0,2012-11-06,2145,"Tue"
"10631",0,2012-11-06,2150,"Tue"
